,Unnamed: 0,Innings,Player_name,Over_start_number,Runs_Scored,Balls_faced,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner
39570,6813,2,MW Harvey,0.1,13,13,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39571,6814,2,MS Harris,0.1,2,7,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39572,6815,2,SB Harper,2.3,6,9,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39573,6816,2,TLW Cooper,4.4,10,11,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39574,6817,2,BJ Webster,5.5,9,14,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39575,6818,2,Mohammad Nabi,7.5,9,8,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39576,6819,2,DT Christian,9.6,7,12,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39577,6820,2,JD Wildermuth,10.4,1,2,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39578,6821,2,CJ Boyce,11.2,25,21,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39579,6822,2,JM Mennie,14.4,5,8,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39580,6823,2,HF Gurney,17.2,1,1,Melbourne Renegades,Brisbane Heat,Geelong Cricket Ground,Melbourne Renegades,field,Brisbane Heat
39581,6824,1,DP Hughes,0.1,36,28,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39582,6825,1,J Edwards,0.1,17,15,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39583,6826,1,JM Vince,5.6,28,24,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39584,6827,1,MC Henriques,10.1,38,21,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39585,6828,1,JC Silk,13.1,13,14,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39586,6829,1,JR Philippe,16.3,19,8,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39587,6830,1,TK Curran,18.2,12,6,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39588,6831,1,SNJ O'Keefe,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39589,6832,1,BJ Dwarshuis,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39590,6833,1,SA Abbott,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39591,6834,1,BAD Manenti,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39592,6835,2,CT Bancroft,0.1,87,60,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39593,6836,2,M Klinger,0.1,2,4,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39594,6837,2,SM Whiteman,2.1,22,16,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39595,6838,2,AJ Turner,7.3,60,30,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39596,6839,2,HWR Cartwright,17.6,1,1,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39597,6840,2,NM Coulter-Nile,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39598,6841,2,DJ Willey,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39599,6842,2,M Kelly,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39600,6843,2,AJ Tye,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39601,6844,2,C Green,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39602,6845,2,Usman Qadir,-1.0,0,0,Perth Scorchers,Sydney Sixers,Perth Stadium,Perth Scorchers,field,Perth Scorchers
39603,6846,1,JR Philippe,0.1,17,11,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39604,6847,1,DP Hughes,0.1,13,13,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39605,6848,1,JM Vince,1.6,75,45,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39606,6849,1,MC Henriques,5.2,4,8,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39607,6850,1,JC Silk,8.4,41,26,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39608,6851,1,J Edwards,17.3,7,8,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39609,6852,1,TK Curran,17.1,8,6,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39610,6853,1,SA Abbott,19.2,0,0,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39611,6854,1,BJ Dwarshuis,19.7,0,0,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39612,6855,1,SNJ O'Keefe,-1.0,0,0,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39613,6856,1,L Pope,-1.0,0,0,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39614,6857,2,M Bryant,0.1,0,4,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39615,6858,2,CA Lynn,0.5,2,7,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39616,6859,2,BB McCullum,0.1,27,31,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39617,6860,2,JJ Peirson,4.2,12,14,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39618,6861,2,BCJ Cutting,8.2,28,26,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39619,6862,2,AI Ross,10.5,4,6,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39620,6863,2,JA Prestwidge,13.5,1,1,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39621,6864,2,JK Lalor,14.3,13,9,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39622,6865,2,B Doggett,15.6,6,7,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39623,6866,2,MJ Swepson,17.3,2,4,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39624,6867,2,Mujeeb Ur Rahman,17.6,0,0,Sydney Sixers,Brisbane Heat,Sydney Cricket Ground,Brisbane Heat,field,Sydney Sixers
39625,6868,1,MS Wade,0.1,64,50,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39626,6869,1,DJM Short,0.1,32,26,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39627,6870,1,CP Jewell,7.6,1,4,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39628,6871,1,BR McDermott,9.4,41,29,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39629,6872,1,GJ Bailey,17.5,22,9,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39630,6873,1,S Milenko,19.7,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39631,6874,1,JP Faulkner,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39632,6875,1,RP Meredith,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39633,6876,1,CA Rose,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39634,6877,1,JC Archer,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39635,6878,1,J Botha,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39636,6879,2,DP Hughes,0.1,6,4,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39637,6880,2,JM Vince,0.5,74,50,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39638,6881,2,JR Philippe,0.1,86,48,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39639,6882,2,BAD Manenti,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39640,6883,2,BJ Dwarshuis,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39641,6884,2,SA Abbott,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39642,6885,2,TK Curran,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39643,6886,2,L Pope,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39644,6887,2,SNJ O'Keefe,-1.0,0,0,Sydney Sixers,Hobart Hurricanes,Sydney Cricket Ground,Sydney Sixers,field,Sydney Sixers
39645,6888,1,MW Harvey,0.1,8,9,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39646,6889,1,AJ Finch,0.1,10,10,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39647,6890,1,SB Harper,1.6,10,9,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39648,6891,1,TLW Cooper,3.4,4,12,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39649,6892,1,Mohammad Nabi,5.3,36,34,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39650,6893,1,DT Christian,9.2,4,6,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39651,6894,1,BJ Webster,12.3,2,6,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39652,6895,1,CJ Boyce,13.5,51,21,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39653,6896,1,KW Richardson,15.4,5,12,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39654,6897,1,CP Tremain,-1.0,0,0,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39655,6898,1,HF Gurney,-1.0,0,0,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39656,6899,2,SR Watson,0.1,4,4,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39657,6900,2,CJ Ferguson,0.5,28,30,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39658,6901,2,JJS Sangha,0.1,2,6,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39659,6902,2,AP Devcich,2.6,17,17,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39660,6903,2,CJ Green,8.3,1,1,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39661,6904,2,BJ Holt,8.4,37,27,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39662,6905,2,DR Sams,11.6,10,13,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39663,6906,2,CJ Jordan,15.4,1,2,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39664,6907,2,GS Sandhu,16.2,4,6,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39665,6908,2,JD Cook,17.5,2,4,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39666,6909,2,Fawad Ahmed,18.4,1,2,Melbourne Renegades,Sydney Thunder,Docklands Stadium,Melbourne Renegades,bat,Melbourne Renegades
39667,6910,1,JP Inglis,0.1,9,10,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39668,6911,1,SE Marsh,0.1,2,5,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39669,6912,1,CT Bancroft,2.1,32,24,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39670,6913,1,AJ Turner,3.1,2,4,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39671,6914,1,MR Marsh,3.6,15,15,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39672,6915,1,NR Hobson,9.2,43,35,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39673,6916,1,CD Hinchliffe,11.4,9,12,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39674,6917,1,AJ Tye,16.5,4,6,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39675,6918,1,M Kelly,18.1,2,3,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39676,6919,1,JP Behrendorff,19.2,3,2,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39677,6920,1,Usman Qadir,19.3,1,2,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39678,6921,2,M Bryant,0.1,26,27,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39679,6922,2,BCJ Cutting,0.1,12,12,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39680,6923,2,CA Lynn,3.6,56,38,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39681,6924,2,BB McCullum,10.2,3,6,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39682,6925,2,MT Renshaw,11.5,15,13,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39683,6926,2,AI Ross,15.6,8,7,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39684,6927,2,Mujeeb Ur Rahman,-1.0,0,0,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39685,6928,2,MP Kuhnemann,-1.0,0,0,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39686,6929,2,JK Lalor,-1.0,0,0,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39687,6930,2,JA Prestwidge,-1.0,0,0,Brisbane Heat,Perth Scorchers,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39688,6931,1,AT Carey,0.1,24,23,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39689,6932,1,J Weatherald,0.1,1,2,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39690,6933,1,JS Lehmann,1.1,0,1,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39691,6934,1,CA Ingram,1.4,28,21,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39692,6935,1,JW Wells,5.7,30,25,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39693,6936,1,HJ Nielsen,11.6,21,16,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39694,6937,1,MG Neser,13.1,18,13,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39695,6938,1,Rashid Khan,15.6,19,6,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39696,6939,1,C Valente,17.4,19,8,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39697,6940,1,PM Siddle,19.2,7,2,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39698,6941,1,B Laughlin,-1.0,0,0,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39699,6942,2,M Bryant,0.1,10,6,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39700,6943,2,BCJ Cutting,0.1,1,2,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39701,6944,2,CA Lynn,0.6,0,2,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39702,6945,2,BB McCullum,1.3,51,39,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39703,6946,2,MT Renshaw,2.6,90,49,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39704,6947,2,AI Ross,14.5,25,13,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39705,6948,2,JK Lalor,-1.0,0,0,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39706,6949,2,MP Kuhnemann,-1.0,0,0,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39707,6950,2,MJ Swepson,-1.0,0,0,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39708,6951,2,JA Prestwidge,-1.0,0,0,Adelaide Strikers,Brisbane Heat,Adelaide Oval,Brisbane Heat,field,Brisbane Heat
39709,6952,1,MS Wade,0.1,58,29,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39710,6953,1,DJM Short,0.1,28,23,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39711,6954,1,CP Jewell,8.4,4,6,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39712,6955,1,BR McDermott,8.6,39,29,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39713,6956,1,GJ Bailey,10.5,9,11,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39714,6957,1,S Milenko,14.4,27,14,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39715,6958,1,JC Archer,17.4,3,3,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39716,6959,1,CA Rose,18.5,8,4,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39717,6960,1,RP Meredith,-1.0,0,0,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39718,6961,1,DJM Moody,-1.0,0,0,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39719,6962,1,Qais Ahmad,-1.0,0,0,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39720,6963,2,MS Harris,0.1,3,7,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39721,6964,2,AJ Finch,0.1,35,23,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39722,6965,2,SB Harper,3.3,20,11,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39723,6966,2,TLW Cooper,6.6,44,33,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39724,6967,2,Mohammad Nabi,7.3,3,4,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39725,6968,2,DT Christian,9.2,15,18,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39726,6969,2,MW Harvey,15.1,15,8,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39727,6970,2,CJ Boyce,17.3,3,6,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39728,6971,2,KW Richardson,18.3,6,6,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39729,6972,2,CP Tremain,19.4,1,1,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39730,6973,2,HF Gurney,-1.0,0,0,Hobart Hurricanes,Melbourne Renegades,Bellerive Oval,Melbourne Renegades,field,Hobart Hurricanes
39731,6974,1,MP Stoinis,0.1,81,51,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39732,6975,1,BR Dunk,0.1,14,10,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39733,6976,1,PSP Handscomb,4.3,1,2,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39734,6977,1,GJ Maxwell,5.2,5,3,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39735,6978,1,NJ Maddinson,6.1,12,19,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39736,6979,1,SE Gotch,10.4,11,14,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39737,6980,1,DJ Bravo,15.6,21,15,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39738,6981,1,JM Bird,17.3,3,5,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39739,6982,1,A Zampa,19.6,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39740,6983,1,DJ Worrall,-1.0,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39741,6984,1,S Lamichhane,-1.0,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39742,6985,2,M Bryant,0.1,71,30,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39743,6986,2,BCJ Cutting,0.1,81,30,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39744,6987,2,MT Renshaw,-1.0,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39745,6988,2,JK Lalor,-1.0,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39746,6989,2,MP Kuhnemann,-1.0,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39747,6990,2,JA Prestwidge,-1.0,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
39748,6991,2,MJ Swepson,-1.0,0,0,Brisbane Heat,Melbourne Stars,"""Brisbane Cricket Ground",Brisbane Heat,field,Brisbane Heat
